"pers.id"	"rate.id"	"eval.id"	"eval.1"	"eval.2"	"eval.3"	"eval.4"	"eval.5"	"eval.6"	"eval.7"	"eval.8"	"eval.9"	"eval.10"	"eval.11"	"eval.12"	"eval.13"	"eval.14"	"eval.15"	"eval.16"	"eval.17"	"eval.18"	"eval.19"	"eval.20"	"eval.21"	"eval.22"	"eval.23"
159	359	3	3	4	4	2	3	1	3	3	3	3	3	4	3	4	4	4	2	2	4	4	3	4	3
159	359	4	4	4	3	3	4	3	4	4	4	3	4	5	4	2	3	4	4	3	3	3	3	5	4
159	359	5	3	3	4	3	4	2	4	3	2	3	4	4	3	3	4	3	4	3	4	3	3	4	3
160	160	1	3	4	4	2	3	3	4	3	3	2	3	4	4	3	4	3	3	4	4	4	3	4	3
160	160	2	5	4	4	4	4	4	4	4	4	3	4	4	4	4	3	3	3	3	4	4	4	3	3
160	160	3	4	4	4	3	3	3	3	5	3	4	3	5	3	4	3	3	4	3	5	3	4	5	4
160	160	4	5	4	3	3	4	3	4	4	3	3	3	4	3	4	4	4	3	4	4	4	4	4	3
160	160	5	4	3	4	3	4	2	5	3	5	3	3	5	4	3	1	4	3	5	4	3	5	5	4
160	360	1	4	4	3	3	4	3	3	3	2	3	4	4	4	5	4	5	4	3	4	4	4	4	4
160	360	2	4	3	4	4	4	3	5	3	5	3	3	4	3	3	3	4	2	4	3	3	3	4	3
160	360	3	4	4	4	3	4	3	4	4	3	3	4	3	4	3	3	5	4	3	4	4	4	5	4
160	360	4	4	4	2	3	3	3	3	3	4	3	3	4	4	4	3	3	4	4	4	4	4	4	4
160	360	5	4	2	4	3	4	3	4	3	4	3	3	5	3	3	4	5	4	3	4	3	4	4	3
161	161	1	4	5	4	4	5	3	3	4	4	5	4	5	5	4	4	5	4	4	5	4	4	5	3
161	161	2	4	4	5	4	4	4	4	5	3	5	5	5	4	5	5	4	3	4	5	5	4	5	4
161	161	3	5	4	4	4	4	3	5	4	5	4	5	4	4	3	3	4	5	3	5	4	4	5	3
161	161	4	5	4	4	4	4	4	5	5	4	4	4	5	3	4	4	5	3	5	4	5	4	5	4
161	161	5	5	4	4	3	5	3	4	4	5	5	4	4	4	5	5	4	5	4	5	4	4	3	3
161	361	1	4	5	4	3	4	4	5	4	4	3	4	4	4	3	4	5	4	5	4	5	5	4	3
161	361	2	3	5	4	5	5	5	5	4	5	3	3	5	4	4	4	5	4	4	4	4	5	4	4
161	361	3	4	5	5	4	4	3	4	5	4	4	5	5	4	4	3	5	4	4	5	4	4	5	4
161	361	4	4	4	3	3	3	3	4	4	4	4	4	4	4	3	5	5	4	3	5	4	4	5	3
161	361	5	4	5	4	4	5	4	4	5	4	4	4	5	4	5	5	4	3	5	4	5	5	5	5
162	162	1	5	5	5	4	3	5	5	5	5	4	5	5	4	5	4	4	4	3	5	4	5	5	3
162	162	2	4	5	5	4	5	4	4	5	5	4	4	5	4	5	4	5	5	4	5	5	5	5	4
162	162	3	4	4	4	4	4	5	4	4	4	4	3	4	5	4	5	4	4	4	5	4	4	4	4
162	162	4	5	5	4	4	4	5	4	4	4	4	4	5	4	5	4	5	4	4	5	3	4	5	4
162	162	5	4	4	5	4	3	4	5	5	5	5	5	4	4	5	4	5	4	4	5	4	5	5	4
162	362	1	5	4	5	3	4	3	5	4	4	5	5	5	5	4	3	4	5	4	4	4	5	5	4
162	362	2	5	5	5	4	5	4	4	4	5	5	4	5	4	4	5	5	4	4	4	5	4	5	5
162	362	3	5	5	5	4	5	4	5	4	4	4	5	5	4	4	4	4	5	4	5	5	5	5	4
162	362	4	4	5	4	5	4	4	4	4	5	3	5	5	4	4	5	3	5	4	5	4	4	5	5
162	362	5	5	5	4	4	5	4	4	3	4	4	3	4	5	5	5	4	4	4	3	4	4	5	4
163	163	1	4	5	4	3	4	3	3	4	5	3	3	4	4	3	4	5	3	4	3	5	3	4	5
163	163	2	3	4	4	4	4	2	4	3	4	2	4	4	4	5	3	4	4	4	4	4	4	4	4
163	163	3	4	3	4	4	3	3	4	4	3	4	3	4	4	3	3	4	4	3	3	5	4	4	2
163	163	4	4	5	3	3	4	3	4	5	3	4	4	3	4	4	3	4	4	4	4	3	4	4	3
163	163	5	4	4	4	3	5	3	5	4	5	3	3	4	5	4	3	5	3	3	5	4	4	3	4
163	363	1	4	4	5	4	4	3	4	5	4	3	3	4	4	4	3	4	4	4	4	4	5	4	4
163	363	2	4	5	3	3	5	4	4	4	3	4	4	5	3	4	4	4	4	4	3	4	5	5	3
163	363	3	4	4	5	3	4	3	4	4	4	3	3	4	4	4	4	5	4	4	4	4	4	5	3
163	363	4	4	4	4	4	4	5	3	5	4	4	3	5	4	4	3	4	4	4	5	4	4	5	4
163	363	5	3	5	4	4	3	3	4	4	4	4	4	4	4	4	4	5	3	4	4	3	3	4	3
164	164	1	4	4	4	5	5	5	5	5	5	5	4	5	5	5	5	5	4	5	5	4	5	5	4
164	164	2	5	5	5	5	5	4	5	5	5	4	4	5	5	5	5	5	4	5	5	5	5	5	5
164	164	3	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	5	4	5	5	4
164	164	4	4	5	5	5	5	4	5	3	4	5	5	5	5	5	5	5	5	4	5	5	5	5	4
164	164	5	5	5	5	4	5	4	5	4	5	4	5	5	5	5	4	5	4	4	5	5	5	4	4
164	364	1	4	4	4	5	4	4	4	4	3	3	4	4	4	5	4	4	4	3	4	4	4	5	3
164	364	2	5	5	4	4	4	3	5	3	3	4	4	4	4	5	3	3	4	4	5	5	3	4	4
164	364	3	5	3	3	4	4	4	3	4	4	4	3	4	5	5	4	4	3	4	5	4	4	4	4
164	364	4	5	5	3	4	4	3	5	3	5	4	4	5	4	4	3	5	3	4	4	3	5	5	5
164	364	5	4	3	4	5	4	5	5	3	3	4	4	5	4	4	4	4	5	4	4	4	4	5	4
165	165	1	5	5	5	4	5	3	3	4	4	4	4	5	5	5	5	5	4	4	5	5	5	5	4
165	165	2	4	5	5	5	5	4	5	4	5	4	5	5	5	4	5	5	4	4	5	5	4	5	5
165	165	3	4	5	4	5	5	4	4	5	2	5	4	5	5	5	4	5	4	4	5	5	5	5	5
165	165	4	5	5	5	5	5	5	5	5	4	4	4	4	5	4	4	5	5	4	5	5	4	5	5
165	165	5	4	5	3	4	5	4	4	5	5	4	5	5	3	4	4	5	4	4	5	5	4	4	4
165	365	1	4	4	4	3	4	3	4	4	4	4	5	5	4	4	4	4	4	4	4	5	4	4	4
165	365	2	4	4	4	4	3	3	4	4	4	4	3	4	4	5	4	4	2	3	3	4	5	4	2
165	365	3	4	4	4	4	4	3	4	3	4	4	4	4	5	4	4	3	4	4	5	3	5	5	3
165	365	4	4	5	3	4	5	4	5	3	4	3	4	5	5	4	3	5	4	4	5	5	4	4	4
165	365	5	4	4	4	4	3	3	5	4	4	3	5	4	4	5	4	5	4	4	4	4	5	4	4
166	166	1	3	3	2	3	1	3	3	1	2	1	4	4	3	3	3	4	3	3	3	3	3	4	2
166	166	2	5	3	3	3	3	4	4	3	2	3	3	3	3	4	3	4	2	3	3	3	4	4	4
166	166	3	4	3	3	3	3	3	3	3	4	3	4	5	3	4	1	3	4	3	4	2	4	3	3
166	166	4	3	4	4	2	3	3	4	3	2	3	3	3	3	3	3	4	3	3	2	4	2	5	2
166	166	5	3	3	2	3	4	2	4	3	4	2	4	4	3	4	3	3	3	4	4	4	5	3	3
166	366	1	4	4	3	3	5	4	4	5	3	5	4	4	4	4	5	4	4	3	4	4	4	4	4
166	366	2	4	4	4	3	4	4	5	4	4	3	4	5	4	5	3	4	5	5	4	5	5	4	4
166	366	3	4	4	3	4	4	3	5	3	4	4	5	5	4	3	3	4	3	4	5	4	3	4	4
166	366	4	4	4	4	3	4	3	5	5	4	4	4	4	5	4	4	4	3	4	5	4	4	4	4
166	366	5	3	4	4	3	4	4	4	5	3	3	4	5	5	4	5	2	4	4	4	4	5	4	4
167	167	1	3	4	3	4	3	3	5	4	3	4	3	3	3	4	1	4	3	3	3	3	4	5	4
167	167	2	4	4	4	2	3	3	3	3	3	3	4	4	4	4	2	3	2	3	5	3	3	3	3
167	167	3	3	3	2	3	3	3	3	2	3	3	4	4	3	4	3	4	2	2	4	4	4	3	3
167	167	4	3	4	5	3	3	2	5	3	4	3	3	3	2	4	3	3	4	3	4	4	4	3	3
167	167	5	4	3	3	3	3	3	3	4	3	3	3	4	3	3	3	4	4	3	4	4	3	4	4
167	367	1	3	3	2	1	3	1	3	3	1	3	3	3	2	3	3	3	3	1	2	3	3	3	3
167	367	2	1	3	3	3	4	1	4	3	3	1	3	2	2	3	3	3	2	3	3	3	3	3	3
167	367	3	2	3	2	3	1	2	2	2	3	1	3	3	3	2	4	1	3	1	3	3	2	2	2
167	367	4	2	3	3	2	2	3	3	3	3	2	3	1	2	2	1	3	2	2	4	3	4	4	1
167	367	5	2	3	2	1	3	3	3	3	3	1	3	4	3	3	4	3	3	4	3	3	3	3	1
168	168	1	4	5	5	5	5	4	5	4	4	5	4	5	5	3	4	5	3	4	5	4	5	5	5
168	168	2	4	4	4	4	4	4	4	4	5	5	4	4	5	4	3	4	4	4	4	4	5	5	4
168	168	3	4	5	4	3	3	4	4	4	5	4	4	5	4	5	4	5	5	4	5	5	4	4	4
168	168	4	4	4	4	5	5	4	4	5	4	3	4	4	5	4	4	4	4	4	5	5	5	5	4
168	168	5	4	5	4	4	4	4	5	3	3	3	5	4	4	5	5	4	3	3	4	3	4	4	4
168	368	1	4	5	5	4	4	3	3	4	4	3	4	4	4	3	4	4	4	4	4	4	4	4	3
168	368	2	3	4	4	4	5	4	5	4	5	3	4	5	4	4	3	4	4	3	4	4	4	5	3
168	368	3	5	4	3	4	5	3	4	5	3	3	4	3	3	4	4	4	3	4	4	4	4	5	4
168	368	4	5	4	3	4	4	3	4	3	4	4	5	5	4	5	4	4	4	5	3	4	4	5	3
168	368	5	4	4	5	4	4	3	3	5	3	4	4	4	4	4	3	5	4	4	4	4	4	4	5
169	169	1	4	4	4	4	4	3	3	3	4	3	4	3	3	3	3	4	3	3	4	3	4	4	3
169	169	2	3	3	5	4	4	3	4	3	4	4	3	5	3	4	3	2	4	4	3	4	4	4	3
169	169	3	3	4	4	4	3	3	4	4	3	3	4	4	4	3	3	4	3	3	3	4	4	4	4
169	169	4	3	3	3	4	4	2	4	3	4	4	4	4	5	3	4	4	3	3	4	3	3	4	4
169	169	5	4	4	3	3	4	3	4	3	3	3	3	4	5	3	3	4	3	4	4	3	4	4	4
169	369	1	3	3	3	4	4	2	3	3	3	2	3	4	3	4	1	4	2	3	4	4	3	4	2
169	369	2	3	3	2	3	4	1	4	3	1	3	3	3	3	3	4	4	3	3	3	3	3	4	2
169	369	3	3	2	2	3	4	3	3	3	3	2	2	4	3	3	2	4	3	3	3	4	4	4	4
169	369	4	4	4	1	4	2	1	4	2	1	2	3	4	3	2	4	4	2	3	4	3	4	5	3
169	369	5	4	3	3	2	2	2	3	3	3	3	3	5	3	3	3	3	2	3	4	4	4	4	4
170	170	1	4	5	4	4	5	5	4	4	4	4	5	4	5	4	3	4	4	4	4	3	3	5	4
170	170	2	4	4	4	5	5	4	5	3	4	3	4	5	5	5	4	5	4	4	5	4	4	4	4
170	170	3	5	5	4	4	5	3	3	5	4	4	3	5	4	5	4	4	3	5	4	3	4	5	4
170	170	4	3	4	5	3	4	3	5	4	3	4	4	5	5	4	4	4	4	4	3	4	4	4	5
170	170	5	5	4	4	3	5	4	4	3	4	4	5	5	4	4	4	5	3	4	4	5	5	4	3
170	370	1	4	5	4	4	4	5	5	5	5	5	5	4	3	4	4	5	4	5	4	5	4	5	5
170	370	2	4	5	5	5	5	4	4	4	4	4	5	5	5	4	4	5	4	3	5	4	5	4	4
170	370	3	5	5	5	4	5	4	5	4	4	4	4	5	5	5	4	5	4	5	5	5	4	5	5
170	370	4	5	5	5	5	5	4	5	5	4	3	5	5	4	4	4	4	5	4	5	5	5	5	4
170	370	5	4	4	4	4	5	4	5	4	4	4	5	5	4	4	4	5	4	3	5	4	5	5	4
171	171	1	5	3	4	4	4	4	3	3	4	3	4	5	4	4	4	5	3	5	5	3	3	5	4
171	171	2	5	3	4	4	3	3	3	4	4	3	3	4	5	4	3	3	4	3	3	4	4	5	4
171	171	3	5	4	4	4	4	3	4	3	4	4	4	4	5	4	4	5	4	3	4	3	4	5	4
171	171	4	4	4	3	2	4	4	3	3	4	4	3	4	5	4	4	5	4	4	3	4	4	4	4
171	171	5	4	4	4	4	5	3	4	3	3	2	4	4	4	4	4	5	3	5	5	3	4	3	4
171	371	1	4	3	3	3	4	4	4	4	5	4	4	5	5	4	3	4	4	3	5	4	5	5	5
171	371	2	4	4	4	5	5	3	4	4	4	3	4	4	4	5	3	5	3	4	4	4	4	4	4
171	371	3	4	4	3	4	4	4	4	5	4	4	3	5	4	4	4	5	3	4	5	4	4	5	4
171	371	4	4	5	4	4	5	3	4	4	4	4	3	5	4	5	4	4	4	5	5	4	5	4	4
171	371	5	4	4	3	3	4	4	4	3	4	4	4	4	3	4	4	4	4	5	4	4	4	4	4
172	172	1	5	4	5	4	4	4	5	4	4	4	4	4	5	5	5	5	4	4	5	4	4	5	4
172	172	2	4	5	5	4	5	4	5	5	4	5	5	5	5	5	4	4	4	3	5	4	4	5	5
172	172	3	5	5	5	4	4	4	5	5	4	5	4	5	5	4	5	5	5	5	4	4	5	5	3
172	172	4	4	5	4	5	5	4	4	4	5	4	5	5	5	4	4	5	5	4	5	5	4	5	4
172	172	5	5	5	4	5	4	4	5	5	3	4	5	5	4	5	4	5	4	4	5	5	5	5	4
172	372	1	5	5	5	4	4	3	5	5	5	5	4	5	5	5	4	5	4	5	5	5	5	5	4
172	372	2	4	5	5	5	5	4	5	3	5	4	4	5	5	5	5	5	5	4	4	5	5	5	5
172	372	3	4	5	5	5	5	5	5	4	5	4	5	4	5	5	4	5	4	5	5	5	5	5	4
172	372	4	5	4	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	5	5	5	5	5	4
172	372	5	4	5	5	4	5	5	5	5	5	4	5	5	5	4	4	5	5	4	4	5	4	5	5
173	173	1	5	4	4	4	4	4	4	4	4	4	4	5	4	4	5	4	4	5	4	4	5	5	4
173	173	2	5	4	4	4	4	3	4	5	5	3	3	5	4	5	4	5	4	4	5	5	4	5	5
173	173	3	4	5	4	5	4	4	4	5	3	4	4	5	4	5	5	4	4	4	4	4	5	5	4
173	173	4	5	4	4	4	4	3	4	4	4	4	5	5	5	5	4	5	4	5	5	4	4	4	4
173	173	5	4	5	4	5	3	3	5	5	5	4	4	5	4	4	4	5	4	5	5	4	5	5	5
173	373	1	4	5	4	5	4	4	5	5	5	5	3	4	5	5	5	4	4	4	5	5	5	5	5
173	373	2	5	5	5	5	5	5	5	5	5	4	4	5	5	5	4	4	3	5	4	4	5	5	5
173	373	3	5	4	5	4	4	5	4	5	4	4	5	5	4	5	4	5	5	4	5	5	5	5	4
173	373	4	5	5	4	5	5	5	4	4	5	5	4	5	5	5	4	5	5	5	4	5	5	5	5
173	373	5	5	5	4	5	5	4	5	5	4	3	5	5	5	5	5	4	5	5	4	4	5	5	5
174	174	1	5	4	5	5	5	4	5	5	4	4	4	5	5	4	4	5	5	4	5	3	4	5	5
174	174	2	4	5	5	5	5	3	4	5	5	3	4	4	5	4	5	4	3	5	4	5	4	4	4
174	174	3	4	4	5	5	5	4	5	4	5	4	5	5	5	5	5	5	4	5	5	4	4	5	4
174	174	4	5	5	4	5	5	5	5	4	4	4	5	3	5	4	4	4	4	4	4	5	5	5	5
174	174	5	4	4	5	4	4	3	5	4	5	4	4	5	4	4	5	5	4	4	5	5	5	5	5
174	374	1	5	5	4	4	4	4	5	5	4	4	4	5	4	5	4	4	5	3	4	4	4	5	5
174	374	2	4	4	4	4	4	4	4	3	4	4	5	4	4	3	3	4	3	4	5	4	4	5	5
174	374	3	4	5	4	5	5	4	4	3	4	4	4	5	4	4	5	4	5	4	5	4	4	4	4
174	374	4	5	5	4	3	4	4	4	3	3	4	3	5	5	5	3	5	4	3	5	4	5	5	4
174	374	5	5	5	4	4	5	4	5	5	5	5	5	5	4	4	4	4	4	4	5	4	5	5	5
175	175	1	4	4	3	3	3	3	4	4	2	4	4	4	4	4	4	3	3	3	5	3	4	4	2
175	175	2	4	4	3	3	4	3	3	4	3	3	3	4	3	2	4	4	4	4	4	4	3	4	3
175	175	3	4	3	3	3	4	2	4	3	4	3	3	4	4	4	3	5	4	3	4	4	4	4	3
175	175	4	3	4	5	5	4	3	3	3	4	4	3	4	5	3	4	3	3	4	3	3	4	4	4
175	175	5	5	3	3	4	4	4	4	4	4	3	4	5	4	4	3	4	4	3	4	3	5	5	4
175	375	1	3	3	3	1	4	2	3	3	3	3	3	4	3	4	3	3	3	3	4	4	4	3	3
175	375	2	3	3	3	3	3	4	3	3	2	4	3	5	3	4	3	3	4	3	3	3	3	4	3
175	375	3	3	3	4	3	4	1	4	2	3	3	3	4	3	4	3	3	3	4	3	4	4	4	3
175	375	4	3	4	3	4	4	3	3	4	5	3	4	4	4	2	4	4	3	3	4	5	4	4	3
175	375	5	4	3	3	2	3	3	4	4	3	4	3	4	3	4	3	4	4	3	4	4	4	4	3
176	176	1	4	3	4	3	3	4	3	4	4	2	4	4	3	4	4	5	3	2	4	4	4	5	4
176	176	2	4	3	3	3	5	2	4	4	3	4	3	4	4	4	4	4	1	3	4	3	3	4	3
176	176	3	4	4	2	4	3	2	4	4	3	3	4	4	4	4	4	3	3	4	4	4	4	5	4
176	176	4	4	4	4	3	3	2	4	3	3	3	4	4	3	4	3	4	3	4	3	4	4	4	4
176	176	5	4	3	4	3	5	3	5	3	3	3	4	4	5	4	4	3	3	4	3	3	4	4	3
176	376	1	3	3	4	4	4	3	3	3	3	4	4	4	4	5	4	4	4	4	3	5	4	4	4
176	376	2	4	3	3	3	3	2	5	3	4	4	4	5	4	4	4	3	5	3	4	4	4	4	4
176	376	3	4	4	4	3	4	4	2	3	3	4	3	3	4	5	3	5	4	3	4	3	4	5	4
176	376	4	4	4	3	3	4	3	3	5	2	4	4	5	4	4	4	4	4	4	4	5	4	4	3
176	376	5	5	5	4	3	4	4	4	3	4	3	3	4	4	3	3	4	4	3	4	3	3	5	4
177	177	1	4	4	3	4	3	3	4	3	4	4	4	4	4	3	4	4	3	4	3	3	4	4	2
177	177	2	4	3	4	2	3	2	4	3	4	3	4	4	3	4	3	4	3	4	4	4	3	4	4
177	177	3	3	3	4	4	5	3	3	4	3	4	4	4	3	4	2	5	4	4	4	2	4	3	1
177	177	4	3	4	4	4	5	3	3	3	4	4	2	3	2	4	3	3	3	4	4	4	3	4	3
177	177	5	3	3	3	3	3	2	3	3	3	4	3	4	4	4	4	4	3	4	5	4	4	4	3
177	377	1	4	4	3	4	4	3	4	4	5	3	3	5	5	4	4	4	4	4	3	5	4	5	4
177	377	2	3	4	5	4	4	4	3	4	4	4	4	3	4	3	4	4	4	4	4	3	3	4	4
177	377	3	4	4	4	4	4	3	4	3	4	3	4	4	4	5	3	4	3	3	5	3	4	4	3
177	377	4	4	4	4	3	3	3	4	5	4	3	3	5	4	4	3	3	4	4	5	5	3	4	4
177	377	5	3	4	3	3	4	3	4	4	3	3	3	4	3	3	3	4	4	3	5	3	4	5	3
178	178	1	3	3	1	3	4	1	3	3	3	3	2	4	3	3	2	3	2	3	3	3	4	3	3
178	178	2	4	4	3	4	3	2	3	3	4	3	3	4	3	3	3	4	3	3	3	4	4	3	3
178	178	3	2	4	4	3	2	3	1	3	3	3	2	5	4	3	1	4	1	3	4	3	3	1	3
178	178	4	3	3	4	3	4	2	3	2	3	3	3	2	2	4	2	2	3	3	4	3	4	2	3
178	178	5	3	3	3	1	4	1	4	3	4	3	3	3	4	3	3	3	3	3	3	3	3	3	3
178	378	1	3	3	3	1	4	1	1	2	1	3	1	4	1	4	1	2	1	1	3	3	1	3	1
178	378	2	2	3	1	1	2	1	3	2	3	3	1	2	2	3	2	2	1	1	3	3	1	2	3
178	378	3	2	2	3	2	3	1	3	3	2	2	2	4	4	3	1	3	3	1	2	3	2	3	3
178	378	4	2	1	2	2	3	2	3	2	3	2	3	3	3	2	1	3	1	2	2	3	2	2	2
178	378	5	2	1	3	3	3	1	2	1	3	3	3	3	3	3	2	2	3	2	3	3	2	3	2
179	179	1	4	3	3	3	4	3	3	4	3	3	4	3	3	2	3	3	4	3	3	4	5	4	4
179	179	2	3	4	4	3	4	3	3	5	3	3	4	4	4	4	4	3	2	3	1	3	3	5	4
179	179	3	3	3	3	4	1	3	4	3	3	4	4	3	4	3	3	3	3	4	4	2	4	4	3
179	179	4	4	4	4	3	3	4	4	3	3	3	4	4	4	3	3	3	3	3	4	4	3	3	4
179	179	5	4	4	2	3	3	3	3	2	3	2	4	3	2	4	3	4	4	3	4	3	4	3	3
179	379	1	3	3	4	4	4	2	4	3	4	3	3	5	3	3	3	4	4	3	5	4	4	4	4
179	379	2	4	4	4	4	4	3	3	4	3	2	3	3	3	3	3	5	3	4	5	5	4	3	4
179	379	3	3	5	4	3	3	2	3	4	3	4	4	4	3	5	3	3	3	3	1	4	3	4	3
179	379	4	4	3	4	4	4	4	4	5	4	3	4	4	4	4	3	4	3	5	3	4	4	4	4
179	379	5	3	3	4	4	4	3	5	3	4	4	3	4	5	4	3	4	3	2	4	4	4	3	3
180	180	1	3	5	4	4	4	3	5	4	4	3	4	5	3	4	4	4	4	4	4	4	3	4	5
180	180	2	4	4	5	4	4	4	4	4	4	3	4	4	4	4	4	4	5	4	4	4	4	5	3
180	180	3	5	4	4	5	5	4	4	4	3	3	3	4	3	4	3	3	3	4	5	4	4	3	3
180	180	4	4	5	4	4	4	4	3	4	4	4	4	4	4	4	4	5	3	3	4	4	5	4	4
180	180	5	3	4	4	5	5	3	4	4	4	3	3	5	4	5	4	4	4	4	4	4	5	4	5
180	380	1	4	4	4	4	4	4	4	3	4	3	4	4	5	2	3	4	3	4	5	3	4	5	3
180	380	2	5	4	4	3	3	3	4	4	3	3	3	4	4	4	4	4	4	3	3	4	4	5	4
180	380	3	3	4	4	4	4	3	3	4	3	3	4	4	4	4	4	5	4	4	3	3	4	3	3
180	380	4	4	4	4	3	4	3	5	4	4	4	2	4	4	3	4	5	4	3	4	3	4	4	3
180	380	5	4	4	4	3	3	4	4	4	4	4	5	3	4	3	4	4	4	3	4	4	5	4	4
181	181	1	5	4	5	4	5	3	5	5	3	4	4	5	3	4	4	3	4	5	4	4	4	4	5
181	181	2	5	4	3	5	5	3	5	4	4	4	5	4	5	4	4	5	3	4	4	5	4	4	4
181	181	3	5	4	4	4	4	4	5	4	4	4	4	4	3	3	4	5	5	4	5	4	5	4	2
181	181	4	3	4	4	4	5	3	4	4	3	3	3	5	4	5	2	5	4	4	3	5	5	4	4
181	181	5	4	4	4	5	4	2	4	4	4	4	3	5	4	4	4	4	3	3	4	4	4	5	4
181	381	1	5	5	4	3	4	4	5	3	4	3	4	5	4	4	4	4	4	5	4	3	5	3	4
181	381	2	4	5	4	5	4	4	4	5	4	4	4	4	3	5	4	4	3	5	5	5	5	4	4
181	381	3	3	4	5	4	4	3	5	4	4	4	4	4	4	5	4	5	3	5	5	4	5	5	4
181	381	4	5	4	3	4	4	4	4	4	4	3	4	5	4	4	4	4	4	4	5	3	4	5	4
181	381	5	4	5	4	5	4	4	4	4	4	4	4	5	4	4	4	4	5	4	4	4	4	4	4
182	182	1	4	4	5	5	4	3	3	4	4	4	4	5	3	4	4	5	4	4	5	4	5	5	4
182	182	2	4	4	4	4	4	3	5	4	4	4	4	5	5	5	3	4	4	5	4	4	3	3	4
182	182	3	4	4	4	3	5	3	5	4	4	4	3	4	5	4	4	5	4	4	5	4	5	5	4
182	182	4	4	4	4	3	5	4	5	3	4	4	4	4	4	3	4	4	4	3	4	4	4	4	5
182	182	5	5	4	5	3	5	2	4	5	3	4	4	5	3	5	3	4	3	3	4	5	5	5	4
182	382	1	4	5	4	4	4	4	3	3	4	4	3	4	5	3	4	4	3	4	5	5	5	5	3
182	382	2	5	4	4	5	5	4	4	5	5	3	4	5	3	4	4	4	4	4	5	4	5	5	4
182	382	3	5	4	5	4	4	3	5	4	4	5	4	4	4	4	4	5	3	4	4	3	4	5	4
182	382	4	5	4	4	4	5	4	5	3	3	5	4	5	4	4	3	5	5	4	4	3	4	5	3
182	382	5	4	4	4	4	4	4	4	3	4	4	4	5	5	4	4	5	5	4	5	5	4	5	5
183	183	1	5	5	4	4	5	4	4	4	4	4	3	4	3	4	4	3	3	4	5	4	5	4	3
183	183	2	5	5	4	5	4	4	4	3	3	3	4	5	4	4	4	4	3	4	4	4	5	5	4
183	183	3	5	4	4	5	3	3	5	4	5	4	4	5	5	4	4	4	4	4	4	4	3	5	4
183	183	4	4	4	4	5	5	4	4	3	4	4	4	4	4	4	4	4	4	5	4	4	5	4	3
183	183	5	4	4	4	3	3	4	4	4	4	3	4	4	4	5	3	4	4	5	5	5	5	4	3
183	383	1	3	3	4	4	3	2	3	5	3	3	3	4	3	4	3	4	2	4	3	3	4	3	4
183	383	2	4	3	3	3	4	3	4	2	4	3	3	4	3	4	3	4	4	3	4	4	3	4	4
183	383	3	4	4	4	3	4	2	3	3	3	3	4	4	3	3	2	4	3	3	5	3	3	5	1
183	383	4	5	3	3	3	4	3	4	3	4	3	4	3	4	2	3	4	2	4	3	3	4	3	3
183	383	5	3	4	3	3	3	1	3	3	3	3	3	3	3	3	4	3	5	2	4	3	4	4	5
184	184	1	3	3	3	3	4	2	3	3	3	3	3	4	3	3	1	2	2	3	1	2	3	4	2
184	184	2	3	2	3	3	4	1	4	3	3	2	3	4	3	2	3	2	3	2	4	1	3	1	3
184	184	3	2	3	3	3	3	2	2	4	2	2	1	3	2	4	1	4	3	3	4	3	3	3	3
184	184	4	2	3	2	2	3	2	3	3	2	3	1	3	3	3	3	3	3	3	3	4	3	3	2
184	184	5	3	3	2	1	3	2	3	4	3	1	3	3	3	2	1	3	4	1	3	3	2	2	1
184	384	1	3	2	2	2	3	1	1	3	2	2	3	3	3	2	3	5	3	3	4	2	3	3	3
184	384	2	1	3	2	3	3	3	4	2	3	3	3	3	3	4	3	3	2	2	3	3	4	4	3
184	384	3	2	3	3	1	2	1	2	3	3	2	2	3	3	4	3	2	2	4	3	3	3	3	3
184	384	4	2	3	2	2	4	2	4	3	2	3	2	4	1	3	3	1	3	3	3	3	3	3	3
184	384	5	3	3	1	2	3	3	3	3	3	1	2	4	4	2	2	3	2	2	1	3	3	4	2
185	185	1	4	5	4	4	4	3	4	3	4	3	4	4	4	4	3	4	4	4	4	4	4	4	4
185	185	2	4	4	4	4	4	2	3	3	4	3	4	4	4	4	5	5	3	3	4	5	4	4	5
185	185	3	4	5	3	3	5	3	5	4	3	4	3	4	4	4	5	4	3	4	5	3	4	4	4
185	185	4	4	4	4	4	4	4	4	4	4	4	3	4	5	4	5	3	3	4	4	4	5	4	4
185	185	5	4	5	3	4	4	4	3	3	4	4	4	5	4	4	3	4	4	4	5	4	4	5	5
185	385	1	5	2	4	5	5	4	4	4	4	5	5	5	4	4	5	5	4	4	4	4	4	5	3
185	385	2	3	5	4	4	5	4	5	5	4	5	4	5	4	5	5	4	5	4	3	4	4	5	4
185	385	3	4	4	5	5	5	3	5	5	4	4	5	4	5	4	4	5	5	3	3	4	4	4	4
185	385	4	4	5	4	4	3	4	5	4	4	3	4	5	4	5	4	4	4	3	5	4	4	5	3
185	385	5	5	4	4	4	4	4	4	4	4	4	4	3	4	4	4	5	4	5	5	4	4	4	4
186	186	1	4	4	3	3	3	4	4	3	4	4	3	4	4	4	4	5	4	3	3	4	3	4	3
186	186	2	3	4	3	3	4	3	3	4	3	4	3	4	4	4	3	3	5	4	4	3	3	4	3
